meeting_id,city,meeting_date,duration,agenda_type,speaker_count,word_count
AlamedaCC_07162015,AlamedaCC,2015-07-16,8527.0,Proclamation/Special Order,8,23197
AlamedaCC_07072015,AlamedaCC,2015-07-07,7588.0,Joint Agenda Item,10,14253
AlamedaCC_06162015,AlamedaCC,2015-06-16,21044.0,Regular Agenda Item,9,51123
AlamedaCC_06112015,AlamedaCC,2015-06-11,7827.0,Proclamation/Special Order,9,20497
AlamedaCC_06022015,AlamedaCC,2015-06-02,17485.0,Proclamation/Special Order,7,43053
AlamedaCC_05192015,AlamedaCC,2015-05-19,20478.0,Consent Calendar Item,11,52402
AlamedaCC_05122015,AlamedaCC,2015-05-12,18670.0,Regular Agenda Item,9,45914
AlamedaCC_05062015,AlamedaCC,2015-05-06,21236.0,Regular Agenda Item,9,52059
AlamedaCC_05052015,AlamedaCC,2015-05-05,18379.0,Proclamation/Special Order,11,43278
AlamedaCC_04292015,AlamedaCC,2015-04-29,21268.0,Regular Agenda Item,11,50591
AlamedaCC_04212015,AlamedaCC,2015-04-21,15090.0,Consent Calendar Item,11,37020
AlamedaCC_04072015,AlamedaCC,2015-04-07,24212.0,Closed Session Item,10,61686
AlamedaCC_03172015,AlamedaCC,2015-03-17,17052.0,Proclamation/Special Order,8,40187
AlamedaCC_03102015,AlamedaCC,2015-03-10,12072.0,Regular Agenda Item,7,32202
AlamedaCC_03032015,AlamedaCC,2015-03-03,21593.0,Regular Agenda Item,9,50481
AlamedaCC_02172015,AlamedaCC,2015-02-17,19386.0,Joint Agenda Item,10,50078
AlamedaCC_02032015,AlamedaCC,2015-02-03,9676.0,Joint Agenda Item,9,23376
AlamedaCC_01212015,AlamedaCC,2015-01-21,14096.0,Council Referral,9,35383
AlamedaCC_01202015,AlamedaCC,2015-01-20,23169.0,Closed Session Item,9,58706
AlamedaCC_01062015,AlamedaCC,2015-01-06,16730.0,Consent Calendar Item,11,39156
BostonCC_08102022,BostonCC,2022-08-10,12297.0,Mayor Order,8,28839
BostonCC_06292022,BostonCC,2022-06-29,26145.0,Mayor Order,9,42426
BostonCC_06152022,BostonCC,2022-06-15,8330.0,Mayor Order,9,18608
BostonCC_06082022,BostonCC,2022-06-08,14477.0,Mayor Home Rule Petition,11,34086
BostonCC_05252022,BostonCC,2022-05-25,4407.0,Committee Reports,8,10844
BostonCC_05182022,BostonCC,2022-05-18,9804.0,Report of Public Officer,9,23292
BostonCC_05112022,BostonCC,2022-05-11,5775.0,Council Legislative Resolution,8,12727
BostonCC_05042022,BostonCC,2022-05-04,7782.0,Mayor Order,8,20098
BostonCC_04272022,BostonCC,2022-04-27,9739.0,Mayor Order,8,22680
BostonCC_04132022,BostonCC,2022-04-13,11010.0,Mayor Order,8,28695
BostonCC_04062022,BostonCC,2022-04-06,4621.0,Council Home Rule Petition,7,12024
BostonCC_03302022,BostonCC,2022-03-30,11611.0,Mayor Order,8,30249
BostonCC_03232022,BostonCC,2022-03-23,4909.0,Report of Public Officer,9,11823
BostonCC_03162022,BostonCC,2022-03-16,8097.0,Mayor Order,8,18902
BostonCC_03092022,BostonCC,2022-03-09,5310.0,Mayor Order,8,10547
BostonCC_03022022,BostonCC,2022-03-02,9818.0,Mayor Order,6,21464
BostonCC_02162022,BostonCC,2022-02-16,7632.0,Mayor Order,8,17823
BostonCC_02092022,BostonCC,2022-02-09,5020.0,Mayor Order,4,11314
BostonCC_02022022,BostonCC,2022-02-02,10228.0,Mayor Order,4,22454
BostonCC_01262022,BostonCC,2022-01-26,14573.0,Council Order,7,26044
BostonCC_01032022,BostonCC,2022-01-03,2710.0,Personnel Orders,5,5451
BostonCC_12152021,BostonCC,2021-12-15,16638.0,Mayor Order,10,45143
BostonCC_12082021,BostonCC,2021-12-08,3890.0,Committee Reports,7,10770
BostonCC_12012021,BostonCC,2021-12-01,5335.0,Report of Public Officer,8,10110
BostonCC_11172021,BostonCC,2021-11-17,7437.0,Matters Recently Heard-For Possible Action,6,20932
BostonCC_11032021,BostonCC,2021-11-03,3034.0,Committee Reports,7,7667
BostonCC_10272021,BostonCC,2021-10-27,3198.0,Committee Reports,6,8071
BostonCC_10202021,BostonCC,2021-10-20,7800.0,Mayor Order,7,22189
BostonCC_10062021,BostonCC,2021-10-06,5520.0,Mayor Order,9,13074
BostonCC_09292021,BostonCC,2021-09-29,4653.0,Mayor Order,9,9183
BostonCC_09222021,BostonCC,2021-09-22,4479.0,Mayor Order,7,11061
BostonCC_09152021,BostonCC,2021-09-15,5169.0,Mayor Order,9,13613
